Name,isTrigger,chroma,spectralCentroid,spectralBandwidth,spectralRolloff,spectralRolloffMin,spectralZeroCrossing,Mfccs0,Mfccs1,Mfccs2,Mfccs3,Mfccs4,Mfccs5,Mfccs6,Mfccs7,Mfccs8,Mfccs9,Mfccs10,Mfccs11,Mfccs12,Mfccs13,Mfccs14,Mfccs15,Mfccs16,Mfccs17,Mfccs18,Mfccs19
117.wav,0,0.31293556094169617,644.938331571213,536.9580265547509,2231.4453125,29.78515625,0.1422,-39.403602600097656,88.87541198730469,-9.454000473022461,19.116539001464844,3.4197230339050293,9.947526931762695,-16.945114135742188,-3.2191720008850098,-9.232627868652344,19.23026466369629,-1.7585642337799072,-1.7535312175750732,-11.904680252075195,6.6865668296813965,-11.886425971984863,1.5057886838912964,-16.03582763671875,6.8279218673706055,2.996222496032715,8.975154876708984
118.wav,0,0.3146749436855316,725.3898476508373,607.8287072733585,2295.654296875,30.029296875,0.16988,59.185569763183594,71.17219543457031,1.4883697032928467,11.646631240844727,-6.397583484649658,10.133943557739258,-12.112086296081543,3.493709087371826,-6.893908500671387,14.2672758102417,-1.8366680145263672,3.0359177589416504,-17.945266723632812,3.684607982635498,-2.2007129192352295,1.3008286952972412,-11.663509368896484,6.8754167556762695,-4.437909126281738,3.0359766483306885
119.wav,0,0.4700099229812622,630.5523936073462,595.416602630764,2286.62109375,26.611328125,0.11264,28.804306030273438,82.7916030883789,4.170243740081787,16.164913177490234,-0.8105498552322388,9.244781494140625,-8.29124927520752,4.903308868408203,-9.530508995056152,5.416399955749512,-7.66641092300415,7.882429599761963,-5.646660804748535,6.2467169761657715,-3.6910598278045654,4.250231742858887,-8.970356941223145,-1.477877140045166,-10.31227970123291,0.3057376444339752
12.wav,0,0.6619203090667725,840.0789441509199,632.1571233865053,2310.791015625,44.189453125,0.18331999999999998,35.66179656982422,53.611915588378906,-5.252689838409424,10.429769515991211,-17.101215362548828,4.422758102416992,-9.962939262390137,4.747402667999268,-7.499886989593506,4.976656436920166,-13.261749267578125,-1.8110183477401733,-10.71324348449707,4.818201541900635,-9.5128173828125,0.9868268966674805,-10.1522855758667,3.4374496936798096,-8.937185287475586,-0.30388543009757996
120.wav,0,0.5686604976654053,535.8496601261926,575.7843165692855,2269.53125,23.193359375,0.08136000000000002,-38.16864776611328,95.54759216308594,20.487873077392578,17.91824722290039,-3.266812801361084,7.277193546295166,-6.563357353210449,6.523355007171631,-7.230096340179443,7.70595645904541,-7.691359043121338,5.960169792175293,-8.690388679504395,5.093281269073486,-11.073320388793945,4.265379905700684,-8.555377960205078,1.8121477365493774,-10.048498153686523,0.2911965250968933
121.wav,0,0.4538881182670593,681.9227797720497,626.8436400326007,2299.31640625,30.029296875,0.14566,0.487588495016098,71.44833374023438,10.984445571899414,17.22849464416504,-3.5900063514709473,3.0748605728149414,-11.949089050292969,4.216769218444824,-13.367021560668945,5.8419365882873535,3.570652723312378,16.449077606201172,-9.243215560913086,1.6321576833724976,-6.054568290710449,2.8007822036743164,-16.042789459228516,1.515974998474121,-9.236726760864258,-0.7288116216659546
122.wav,0,0.587719738483429,515.3364339559816,552.1142798011798,2244.384765625,22.705078125,0.08554,-138.74766540527344,98.53025817871094,14.690402030944824,20.305313110351562,-2.867708206176758,8.06309986114502,-7.279963493347168,5.344268798828125,-8.343942642211914,5.348458766937256,-8.664103507995605,8.25057315826416,-7.2518510818481445,-0.8978365659713745,-11.887784957885742,2.3403713703155518,-8.106271743774414,2.0230815410614014,-9.571828842163086,0.5897558927536011
123.wav,0,0.3186238706111908,740.051390822953,572.9355171427599,2269.287109375,30.2734375,0.16233999999999998,2.5287840366363525,76.19525909423828,-6.92425537109375,25.83652114868164,-8.804788589477539,-1.6484168767929077,3.3662242889404297,-2.4043705463409424,-9.057645797729492,24.12595558166504,-8.64799976348877,-13.129812240600586,-4.079311847686768,3.2841827869415283,-17.520139694213867,12.041687965393066,-1.9879401922225952,11.47520637512207,-0.22343187034130096,-0.5252827405929565
124.wav,0,0.4166676700115204,673.1942914778556,560.9250525531494,2297.119140625,30.029296875,0.15943999999999997,-63.1639404296875,86.43272399902344,-7.954802513122559,5.553815841674805,-1.7359943389892578,1.9668400287628174,2.86920428276062,7.183448791503906,-11.632489204406738,1.362112283706665,3.2586376667022705,6.046351432800293,-14.594772338867188,1.0464675426483154,-4.986716270446777,0.48606348037719727,-4.1686177253723145,-2.273522138595581,-3.298088788986206,4.559901237487793
125.wav,0,0.41056114435195923,530.5084449143549,514.1452352007866,2225.830078125,24.90234375,0.09596,-127.85099792480469,105.19606018066406,5.136473178863525,14.568267822265625,-0.890367329120636,6.350619792938232,-11.997546195983887,7.4859299659729,1.673274278640747,14.2215576171875,-5.147105693817139,2.6083438396453857,-16.599428176879883,1.682790756225586,-4.024860382080078,7.1584906578063965,-8.038603782653809,2.4365341663360596,-8.53032112121582,5.647812843322754
128.wav,0,0.3701053857803345,631.2198799248296,562.3928764091213,2265.869140625,31.005859375,0.12946,12.793535232543945,90.12384033203125,6.179769039154053,3.5561447143554688,-8.332972526550293,12.045382499694824,-7.333564758300781,7.680422782897949,-16.705936431884766,-1.3235652446746826,1.4865690469741821,2.1613314151763916,-13.26343822479248,3.050051212310791,-8.586902618408203,3.0797343254089355,-8.585241317749023,5.716607093811035,-1.6486575603485107,6.613011360168457
129.wav,0,0.6313358545303345,451.49457589583915,481.68771631080637,2199.21875,21.728515625,0.08116000000000001,-113.6968994140625,119.12310791015625,10.3063383102417,18.846355438232422,-6.296678066253662,7.200364589691162,-5.878278732299805,9.547019004821777,-1.8895463943481445,7.578649044036865,-12.269449234008789,-1.0579380989074707,-7.1149725914001465,4.652851104736328,-8.352705955505371,2.8554205894470215,-11.182048797607422,0.9705435037612915,-8.824951171875,2.8472142219543457
13.wav,0,0.5792611241340637,627.3940101904717,637.7842293448373,2305.17578125,26.3671875,0.10678000000000001,-17.730541229248047,76.22389221191406,16.899614334106445,22.12685203552246,2.0160868167877197,7.410977840423584,-15.058074951171875,7.266965389251709,-4.605607509613037,0.44057291746139526,-11.709343910217285,2.639007091522217,-8.87716293334961,2.5564661026000977,-11.009181022644043,3.389127254486084,-11.443708419799805,0.1395847201347351,-11.92912483215332,2.943614959716797
130.wav,0,0.6062927842140198,645.0214878263552,590.2037425206843,2270.263671875,29.541015625,0.12647999999999998,47.165321350097656,82.19939422607422,5.1291680335998535,20.04366683959961,-2.1964316368103027,11.380434036254883,-14.211320877075195,1.546224594116211,-8.14081859588623,6.760958194732666,-9.346803665161133,6.788599491119385,-7.02084493637085,3.9960670471191406,-9.832159042358398,0.0466100350022316,-11.722432136535645,2.2427191734313965,-7.470904350280762,3.5933852195739746
133.wav,0,0.4867299497127533,656.0037050248282,578.7259323450987,2272.94921875,32.470703125,0.12692,17.95020294189453,84.00302124023438,-2.235511302947998,13.137234687805176,-7.112305641174316,8.087060928344727,-8.594061851501465,3.8107008934020996,-12.182531356811523,1.782131552696228,-10.86827278137207,5.576526641845703,-9.503511428833008,8.104984283447266,-6.928057670593262,4.8807783126831055,-10.687143325805664,-1.1524420976638794,-7.488839626312256,0.5950555205345154
135.wav,0,0.535998523235321,524.1246309261093,578.1759539676302,2260.25390625,26.611328125,0.07836,-39.74320602416992,91.9610824584961,16.091394424438477,27.05924415588379,1.6720435619354248,9.94687271118164,-9.346195220947266,7.75091552734375,-8.892621040344238,6.508515357971191,-7.58942174911499,6.727171897888184,-9.773809432983398,6.277840614318848,-8.857643127441406,1.5118484497070312,-9.896385192871094,1.9403537511825562,-9.28508186340332,-0.8553072810173035
137.wav,0,0.6391326785087585,540.9222121928852,571.2370407872537,2266.6015625,21.97265625,0.08811999999999999,17.152027130126953,93.99266052246094,14.385858535766602,21.314666748046875,-2.180905818939209,10.028775215148926,-1.3959548473358154,7.686238765716553,-12.677794456481934,2.926088333129883,-7.248147487640381,5.413994312286377,-9.474954605102539,8.19383430480957,-10.102320671081543,1.7686840295791626,-10.385318756103516,1.1140857934951782,-11.527433395385742,-0.6687637567520142
138.wav,0,0.4023524224758148,744.2802404350698,602.4973108842748,2288.0859375,30.517578125,0.15652000000000002,-11.799710273742676,67.01589965820312,0.3708604872226715,33.61432647705078,-7.563542366027832,-6.888252258300781,-0.2279052734375,0.25094395875930786,-1.5296051502227783,6.474021911621094,-2.5547690391540527,11.923081398010254,-15.092809677124023,-1.840414047241211,-4.845316410064697,-0.15650835633277893,4.596141338348389,-1.1995643377304077,-13.055941581726074,4.901717185974121
139.wav,0,0.42797183990478516,760.3468292572325,589.2892539148862,2291.9921875,46.630859375,0.1713,-110.73681640625,65.58631896972656,-8.624693870544434,9.884105682373047,-21.57882308959961,1.9416297674179077,-8.63339614868164,8.142841339111328,-2.7590231895446777,2.085878372192383,-13.903182983398438,-3.548096179962158,-15.606210708618164,1.6816346645355225,-11.177193641662598,1.310103178024292,-6.438872337341309,5.172722816467285,-9.502239227294922,-0.26042574644088745
14.wav,0,0.6695036292076111,617.7895570706082,599.5451958490628,2274.169921875,24.658203125,0.10478000000000001,-68.75532531738281,84.28469848632812,9.031728744506836,20.628793716430664,-7.5328497886657715,8.215994834899902,-10.9616060256958,5.753459930419922,-3.950695753097534,8.967547416687012,-10.935367584228516,2.5179901123046875,-10.615994453430176,0.47431546449661255,-12.359472274780273,0.7394065856933594,-12.306112289428711,2.5475668907165527,-11.92138671875,3.4280457496643066
142.wav,0,0.5159338116645813,521.0218175310575,524.0128723854135,2230.224609375,23.4375,0.09485999999999999,-9.81997299194336,104.2387466430664,5.744511604309082,19.90288543701172,0.7794525027275085,10.423357009887695,-9.70738410949707,2.9634640216827393,-5.381581783294678,11.992080688476562,-7.822853088378906,-0.4074546694755554,-8.779691696166992,6.537933349609375,-5.816991329193115,-0.18705448508262634,-11.820378303527832,1.0055774450302124,-5.85617733001709,2.0339622497558594
144.wav,0,0.3912505507469177,511.0559707328951,470.8658910203938,2192.138671875,32.470703125,0.10924,23.558528900146484,113.4797592163086,3.4625954627990723,16.068492889404297,-17.540504455566406,0.6872568130493164,-12.130615234375,3.964407444000244,-0.41426882147789,10.844667434692383,-6.345549583435059,5.782285213470459,-5.558205604553223,-0.9869884252548218,-18.871597290039062,-2.3807179927825928,-7.059917449951172,8.500580787658691,-11.747097969055176,3.1861517429351807
145.wav,0,0.550698459148407,701.2668657242315,622.9684652130857,2301.7578125,30.76171875,0.1441,34.645469665527344,73.0412826538086,2.738940715789795,13.526272773742676,-6.461734771728516,8.195125579833984,-5.065251350402832,6.482170104980469,-1.1430295705795288,5.722099304199219,-11.57469367980957,8.262260437011719,-9.587803840637207,-1.8775886297225952,-8.589271545410156,1.5520141124725342,-5.822844982147217,0.04204869270324707,-10.364526748657227,-1.2992626428604126
147.wav,0,0.4818103015422821,546.9157792642161,511.6603070608145,2213.8671875,28.564453125,0.11203999999999999,-36.0003662109375,103.16032409667969,0.8143815994262695,15.474833488464355,-1.0900118350982666,9.85046672821045,-11.09437084197998,7.828272342681885,-6.359346389770508,7.045978546142578,-9.695980072021484,-0.678675651550293,-9.09045696258545,8.51850414276123,-7.094641208648682,2.042851686477661,-13.260828971862793,4.253625392913818,-2.442474842071533,-4.936747074127197
148.wav,0,0.2504716217517853,828.5253344291284,557.7985552709607,2276.3671875,35.15625,0.24617999999999998,44.740352630615234,70.475830078125,-19.56312370300293,22.54941177368164,-17.91012954711914,-12.565104484558105,-0.9991780519485474,1.6764192581176758,4.413690090179443,3.016232490539551,-9.821557998657227,13.737907409667969,-9.566472053527832,-3.221139430999756,-5.485712051391602,15.57313346862793,-8.336833000183105,10.155369758605957,-8.028063774108887,-9.540163040161133
149.wav,0,0.49878260493278503,648.7604768053505,542.6409811190985,2237.548828125,30.2734375,0.1703,11.125065803527832,88.47093963623047,-11.624652862548828,29.701269149780273,-5.020219802856445,-1.4394423961639404,-5.06641960144043,10.687002182006836,-11.594842910766602,9.339239120483398,4.436326503753662,-5.179988384246826,-19.89402198791504,5.398026466369629,-4.061643123626709,-1.3610484600067139,-8.7551908493042,6.170172214508057,-5.358235836029053,7.185100555419922
15.wav,0,0.6748518347740173,662.9620540294001,644.4248455243506,2302.24609375,27.099609375,0.11116,-8.816354751586914,73.5391616821289,13.830655097961426,17.296709060668945,2.5005712509155273,13.153898239135742,-14.401774406433105,7.223546028137207,-6.245457172393799,6.241257667541504,-11.171981811523438,-0.6289488077163696,-8.583684921264648,-0.5902902483940125,-14.141487121582031,0.5178143382072449,-7.425849914550781,1.438515305519104,-14.943621635437012,2.68988299369812
150.wav,0,0.35999420285224915,704.5012315068992,609.7523607265433,2255.859375,31.982421875,0.14938,42.37616729736328,82.72608947753906,4.188444137573242,6.541686058044434,-4.580240726470947,7.132798671722412,-13.13874340057373,4.022593021392822,-11.12452507019043,12.901117324829102,-5.325328826904297,5.77120304107666,-20.653722763061523,9.524564743041992,-6.505466461181641,5.745741844177246,-18.24217987060547,12.216653823852539,-5.691181182861328,-0.8894243240356445
151.wav,0,0.4390696883201599,595.6008168191569,581.1624226134202,2258.544921875,26.123046875,0.11696,13.891201972961426,93.30138397216797,15.711977005004883,10.252565383911133,-7.707934379577637,12.5245943069458,-6.322004318237305,2.7672412395477295,-11.327112197875977,5.825933933258057,-10.114056587219238,7.323456764221191,-11.229644775390625,4.307089805603027,-12.428216934204102,5.935657024383545,-11.429914474487305,7.072995185852051,-2.500528573989868,7.103353023529053
152.wav,0,0.2822073996067047,750.2973874494306,564.4716759211377,2252.44140625,31.73828125,0.18362,20.72652816772461,76.715087890625,-2.6834700107574463,22.101747512817383,-7.224236488342285,-2.232717275619507,-5.414161205291748,0.9271604418754578,8.288293838500977,18.95720672607422,-17.67348861694336,1.9980089664459229,-4.908084392547607,-9.721090316772461,-13.526311874389648,9.117712020874023,-2.455815076828003,6.056415557861328,-7.702541351318359,4.828039169311523
153.wav,0,0.3430987000465393,502.443624032949,530.7349902079216,2224.609375,23.92578125,0.1004,-47.01030731201172,102.14935302734375,19.989259719848633,18.411056518554688,-0.9934766888618469,7.384577751159668,-11.937060356140137,2.927032232284546,-12.615888595581055,12.295736312866211,-4.610344886779785,4.909356117248535,-14.789031982421875,6.55124568939209,-3.47326922416687,3.0709903240203857,-14.225969314575195,-2.6339914798736572,-9.157428741455078,-0.2844996452331543
154.wav,0,0.4855586886405945,571.8628177353319,530.1396250778055,2268.06640625,26.85546875,0.11688000000000001,15.86241626739502,102.1756591796875,-6.450474739074707,14.051246643066406,5.489743709564209,5.124176025390625,-1.846496820449829,11.23713493347168,-7.12005615234375,1.8069407939910889,-6.138016700744629,13.505849838256836,-1.535544753074646,-6.175657272338867,-13.956110000610352,5.887933254241943,-10.46532154083252,-3.6150901317596436,-5.736217498779297,2.2674529552459717
155.wav,0,0.42348775267601013,685.2482002783152,631.1637864375124,2294.43359375,31.494140625,0.12414000000000003,18.2387752532959,73.85572814941406,15.903579711914062,13.489544868469238,-13.644372940063477,5.2819743156433105,-12.081338882446289,4.465089321136475,-9.78128433227539,7.993756294250488,-11.22801685333252,7.001538276672363,-7.318997383117676,5.735260486602783,-9.3928861618042,9.744094848632812,-5.820512294769287,4.307619094848633,-6.175789833068848,-4.152336597442627
156.wav,0,0.26230254769325256,827.6752713078347,554.2210350498262,2245.1171875,32.470703125,0.23792,29.727041244506836,70.41104888916016,-18.502925872802734,17.063854217529297,-1.4973013401031494,10.042733192443848,-16.599273681640625,16.608476638793945,-1.3821407556533813,2.939462184906006,-10.786120414733887,-1.144818902015686,-11.161317825317383,-0.1631629914045334,-2.931854724884033,9.67481803894043,-4.884984970092773,6.9112372398376465,-7.9132513999938965,0.1853313446044922
157.wav,0,0.24200066924095154,705.239519882769,520.8285569972093,2272.94921875,30.517578125,0.19288,-16.06513023376465,86.18064880371094,-16.104236602783203,19.2750301361084,14.492143630981445,-4.153805732727051,-15.296262741088867,6.926531791687012,20.74772071838379,9.490074157714844,-18.345855712890625,8.383962631225586,-17.21969985961914,-2.322714328765869,-5.373950004577637,16.921171188354492,-3.8258070945739746,-5.905564308166504,-7.625860691070557,0.8953186273574829
158.wav,0,0.4176688492298126,606.2059262896174,549.4189693203298,2265.869140625,31.73828125,0.12613999999999997,8.418229103088379,89.79730224609375,6.91375207901001,12.771978378295898,-12.616259574890137,-2.314250946044922,-9.152902603149414,4.830861568450928,-13.63178825378418,-1.799206018447876,-8.825836181640625,15.268755912780762,-1.5434319972991943,2.464700698852539,-10.194150924682617,4.874038219451904,-3.594982862472534,5.2227301597595215,-11.205548286437988,-1.7516323328018188
159.wav,0,0.5620343089103699,600.1455916695149,579.3899756220778,2265.869140625,22.94921875,0.10582,-54.019447326660156,90.50686645507812,8.334773063659668,13.800516128540039,-7.442147731781006,13.651716232299805,-13.24614143371582,7.535262107849121,-6.744195461273193,5.180076599121094,-8.321223258972168,3.9099926948547363,-9.29302978515625,5.984424114227295,-13.26829719543457,-2.608863353729248,-10.84880256652832,3.0353922843933105,-5.090863227844238,5.977734565734863
16.wav,0,0.3198612928390503,602.2058235860726,533.8211699204785,2245.849609375,36.1328125,0.12872,-27.426647186279297,92.89676666259766,12.506425857543945,-0.9730351567268372,-22.883203506469727,8.750226974487305,-21.082378387451172,9.910406112670898,-3.090040683746338,6.479767799377441,-9.552300453186035,-3.233630418777466,-14.756349563598633,-0.6869776844978333,-14.868412971496582,2.827270030975342,-0.10708503425121307,12.032135009765625,-4.842690944671631,0.5148549675941467
165.wav,0,0.5488146543502808,608.1361950445819,603.7504756949645,2275.390625,26.611328125,0.10528000000000001,-54.29069900512695,83.11328125,10.85174560546875,17.366886138916016,-0.6038392782211304,11.9656400680542,-10.00298023223877,10.738476753234863,-5.438506126403809,5.884037971496582,-15.286750793457031,-0.857054591178894,-14.79271125793457,1.9160785675048828,-9.314858436584473,3.4597697257995605,-11.443807601928711,-1.27957284450531,-12.83775806427002,2.760876417160034
166.wav,0,0.4070257842540741,662.0771849092611,644.9278237508868,2262.6953125,29.052734375,0.13646,2.5201516151428223,83.3870849609375,25.189199447631836,7.266818046569824,-4.116457462310791,6.464848518371582,-14.85313892364502,17.409669876098633,-22.815826416015625,10.183355331420898,-9.552366256713867,7.3952956199646,-12.810444831848145,-1.9098953008651733,2.9881796836853027,4.77688455581665,-9.812857627868652,8.017309188842773,-15.596814155578613,0.8178407549858093
